DATA;VALE5;GOLL4;AMBV4;ITUB4;BBDC4;BVMF3;RAPT4;MYPK3;GOAU4;LLXL3;CSAN3;DOLAR
03/08/2009; 28.27 ; 14.02 ; 23.06 ; 29.38 ; 21.99 ; 10.55 ; 7.87 ; 9.92 ; 25.93 ; 5.24 ; 16.54 ; 1.84
04/08/2009; 28.27 ; 14.27 ; 23.05 ; 30.24 ; 22.47 ; 10.73 ; 7.81 ; 9.59 ; 25.93 ; 5.08 ; 17.19 ; 1.83
05/08/2009; 28.33 ; 14.17 ; 23.07 ; 30.55 ; 22.69 ; 11.02 ; 7.59 ; 9.48 ; 25.80 ; 5.12 ; 18.38 ; 1.82
06/08/2009; 27.98 ; 14.22 ; 22.89 ; 29.30 ; 22.02 ; 11.28 ; 7.49 ; 9.52 ; 25.24 ; 5.08 ; 18.75 ; 1.83
07/08/2009; 28.26 ; 15.66 ; 23.23 ; 29.08 ; 22.25 ; 11.41 ; 7.43 ; 9.31 ; 26.28 ; 5.16 ; 18.52 ; 1.82
10/08/2009; 28.29 ; 15.81 ; 23.21 ; 28.72 ; 22.01 ; 11.17 ; 7.27 ; 9.21 ; 26.94 ; 5.04 ; 18.53 ; 1.84
11/08/2009; 27.67 ; 15.76 ; 23.74 ; 28.28 ; 21.85 ; 10.93 ; 7.06 ; 8.78 ; 26.90 ; 4.93 ; 17.91 ; 1.85
12/08/2009; 27.91 ; 17.74 ; 23.57 ; 27.60 ; 21.23 ; 10.62 ; 7.29 ; 8.55 ; 25.90 ; 4.69 ; 17.21 ; 1.84
13/08/2009; 28.62 ; 18.57 ; 23.07 ; 28.58 ; 21.57 ; 10.67 ; 7.33 ; 9.25 ; 25.61 ; 4.84 ; 18.44 ; 1.83
14/08/2009; 28.87 ; 18.24 ; 23.40 ; 28.96 ; 21.85 ; 10.90 ; 7.43 ; 9.26 ; 25.71 ; 4.85 ; 18.45 ; 1.84
17/08/2009; 27.66 ; 18.28 ; 23.74 ; 29.34 ; 22.21 ; 11.03 ; 7.87 ; 9.11 ; 26.23 ; 4.79 ; 18.21 ; 1.87
18/08/2009; 27.55 ; 19.84 ; 24.08 ; 29.13 ; 22.25 ; 11.09 ; 7.94 ; 9.02 ; 26.55 ; 4.83 ; 18.03 ; 1.86
19/08/2009; 27.50 ; 20.32 ; 23.94 ; 29.39 ; 22.15 ; 10.62 ; 7.63 ; 9.13 ; 26.78 ; 4.80 ; 18.64 ; 1.84
20/08/2009; 27.77 ; 19.73 ; 23.94 ; 29.76 ; 22.32 ; 10.53 ; 7.64 ; 9.28 ; 26.16 ; 4.68 ; 18.82 ; 1.84
21/08/2009; 28.39 ; 19.73 ; 24.11 ; 30.41 ; 22.69 ; 10.71 ; 7.63 ; 9.26 ; 26.14 ; 4.83 ; 19.39 ; 1.83
24/08/2009; 28.74 ; 19.67 ; 24.08 ; 30.18 ; 22.69 ; 10.83 ; 7.69 ; 9.26 ; 26.75 ; 5.06 ; 19.68 ; 1.83
25/08/2009; 28.57 ; 18.15 ; 24.22 ; 30.15 ; 22.84 ; 10.86 ; 7.54 ; 9.36 ; 26.69 ; 5.20 ; 20.55 ; 1.84
26/08/2009; 28.57 ; 18.34 ; 24.08 ; 29.96 ; 22.58 ; 10.51 ; 7.31 ; 9.12 ; 26.02 ; 5.15 ; 20.27 ; 1.87
27/08/2009; 28.53 ; 18.14 ; 23.45 ; 29.10 ; 22.32 ; 10.17 ; 7.45 ; 8.92 ; 25.48 ; 5.03 ; 19.98 ; 1.87
28/08/2009; 28.74 ; 17.84 ; 23.35 ; 29.02 ; 22.13 ; 9.96 ; 7.61 ; 9.16 ; 24.95 ; 5.15 ; 19.83 ; 1.87
31/08/2009; 28.15 ; 17.20 ; 23.40 ; 28.88 ; 22.19 ; 10.22 ; 7.72 ; 8.75 ; 25.38 ; 5.50 ; 19.75 ; 1.89
01/09/2009; 27.87 ; 17.88 ; 23.36 ; 29.61 ; 22.87 ; 10.43 ; 7.68 ; 8.96 ; 26.09 ; 5.61 ; 19.22 ; 1.88
02/09/2009; 27.55 ; 17.43 ; 23.55 ; 29.99 ; 23.16 ; 10.79 ; 7.99 ; 9.09 ; 26.91 ; 5.88 ; 18.91 ; 1.90
03/09/2009; 27.85 ; 17.93 ; 23.77 ; 30.37 ; 23.31 ; 10.71 ; 7.90 ; 9.47 ; 26.47 ; 5.72 ; 19.02 ; 1.87
04/09/2009; 28.27 ; 17.97 ; 23.73 ; 30.54 ; 23.47 ; 10.76 ; 8.19 ; 9.59 ; 27.20 ; 5.93 ; 19.19 ; 1.85
08/09/2009; 28.91 ; 18.36 ; 23.67 ; 30.87 ; 23.76 ; 10.76 ; 8.14 ; 9.86 ; 27.05 ; 6.07 ; 19.25 ; 1.83
09/09/2009; 28.87 ; 18.17 ; 23.91 ; 30.93 ; 23.88 ; 10.79 ; 8.07 ; 10.66 ; 27.03 ; 6.07 ; 18.91 ; 1.83
10/09/2009; 29.43 ; 17.97 ; 24.42 ; 31.39 ; 24.13 ; 10.75 ; 8.08 ; 10.82 ; 27.02 ; 5.97 ; 19.07 ; 1.83
11/09/2009; 29.22 ; 18.03 ; 24.94 ; 31.81 ; 24.61 ; 10.94 ; 8.04 ; 10.64 ; 28.07 ; 6.00 ; 19.35 ; 1.82
14/09/2009; 29.51 ; 18.44 ; 24.99 ; 31.82 ; 24.70 ; 10.99 ; 8.18 ; 11.06 ; 28.25 ; 5.80 ; 19.18 ; 1.82
15/09/2009; 29.81 ; 18.20 ; 25.10 ; 32.01 ; 24.79 ; 11.19 ; 8.24 ; 11.15 ; 28.64 ; 6.09 ; 19.14 ; 1.81
16/09/2009; 30.24 ; 18.59 ; 25.22 ; 31.77 ; 24.59 ; 11.19 ; 8.49 ; 11.09 ; 28.78 ; 6.20 ; 19.20 ; 1.80
17/09/2009; 29.94 ; 18.39 ; 25.06 ; 31.91 ; 24.68 ; 11.09 ; 8.39 ; 10.87 ; 29.20 ; 6.31 ; 19.87 ; 1.81
18/09/2009; 30.33 ; 18.63 ; 25.02 ; 31.39 ; 24.26 ; 11.12 ; 8.41 ; 10.68 ; 28.22 ; 6.15 ; 19.11 ; 1.80
21/09/2009; 30.88 ; 18.44 ; 24.98 ; 31.07 ; 24.09 ; 11.46 ; 8.20 ; 10.54 ; 28.21 ; 6.21 ; 18.83 ; 1.82
22/09/2009; 31.67 ; 18.44 ; 24.70 ; 31.24 ; 24.24 ; 11.57 ; 8.34 ; 10.54 ; 28.03 ; 6.23 ; 18.72 ; 1.81
23/09/2009; 31.28 ; 17.74 ; 25.03 ; 31.93 ; 24.71 ; 12.12 ; 8.46 ; 10.87 ; 28.22 ; 6.26 ; 18.85 ; 1.79
24/09/2009; 30.93 ; 17.82 ; 24.94 ; 32.99 ; 25.35 ; 12.07 ; 8.37 ; 10.68 ; 27.97 ; 6.38 ; 18.75 ; 1.79
25/09/2009; 31.03 ; 18.43 ; 25.33 ; 33.46 ; 25.90 ; 11.81 ; 8.33 ; 11.23 ; 27.93 ; 6.48 ; 18.78 ; 1.80
28/09/2009; 31.48 ; 18.39 ; 25.81 ; 33.61 ; 25.74 ; 11.65 ; 8.11 ; 10.93 ; 27.32 ; 6.63 ; 18.50 ; 1.79
29/09/2009; 31.25 ; 18.17 ; 25.98 ; 33.75 ; 26.04 ; 11.65 ; 8.24 ; 10.73 ; 28.02 ; 6.75 ; 18.62 ; 1.79
30/09/2009; 31.31 ; 18.20 ; 26.38 ; 34.41 ; 26.94 ; 11.96 ; 8.37 ; 10.84 ; 29.30 ; 6.85 ; 19.59 ; 1.78
01/10/2009; 30.52 ; 17.64 ; 27.14 ; 33.94 ; 26.54 ; 11.98 ; 8.27 ; 11.30 ; 29.92 ; 6.83 ; 20.07 ; 1.78
02/10/2009; 31.29 ; 18.18 ; 26.76 ; 32.86 ; 25.48 ; 12.02 ; 8.36 ; 11.75 ; 30.24 ; 7.10 ; 19.44 ; 1.78
05/10/2009; 31.77 ; 18.22 ; 27.19 ; 33.42 ; 26.13 ; 12.43 ; 8.56 ; 11.70 ; 30.49 ; 7.64 ; 19.59 ; 1.77
06/10/2009; 31.83 ; 17.99 ; 27.43 ; 33.75 ; 26.39 ; 12.52 ; 8.37 ; 11.58 ; 30.80 ; 7.87 ; 19.65 ; 1.75
07/10/2009; 32.50 ; 17.67 ; 27.61 ; 33.84 ; 26.68 ; 12.48 ; 8.56 ; 11.54 ; 31.75 ; 8.20 ; 20.02 ; 1.76
08/10/2009; 33.02 ; 16.91 ; 27.93 ; 34.78 ; 27.34 ; 12.44 ; 8.47 ; 11.54 ; 33.81 ; 7.95 ; 19.44 ; 1.74
09/10/2009; 33.16 ; 17.53 ; 28.15 ; 34.64 ; 27.33 ; 12.63 ; 8.62 ; 11.73 ; 35.41 ; 7.65 ; 19.55 ; 1.74
13/10/2009; 33.05 ; 17.54 ; 27.85 ; 34.31 ; 26.94 ; 12.44 ; 8.74 ; 11.40 ; 34.29 ; 7.63 ; 19.87 ; 1.73
14/10/2009; 34.57 ; 18.63 ; 28.58 ; 34.71 ; 27.14 ; 12.25 ; 8.83 ; 11.21 ; 35.32 ; 7.87 ; 19.73 ; 1.71
15/10/2009; 34.81 ; 19.13 ; 28.08 ; 34.03 ; 26.46 ; 11.22 ; 8.62 ; 10.49 ; 34.35 ; 7.98 ; 19.14 ; 1.70
16/10/2009; 34.77 ; 19.07 ; 27.82 ; 33.75 ; 26.46 ; 11.31 ; 8.56 ; 10.47 ; 34.36 ; 7.80 ; 18.88 ; 1.71
19/10/2009; 35.85 ; 18.54 ; 28.58 ; 34.41 ; 27.13 ; 11.52 ; 8.62 ; 10.71 ; 34.99 ; 7.58 ; 18.92 ; 1.71
20/10/2009; 35.07 ; 18.04 ; 28.36 ; 34.08 ; 26.86 ; 11.08 ; 8.52 ; 10.85 ; 33.53 ; 7.55 ; 18.43 ; 1.75
21/10/2009; 35.31 ; 17.75 ; 28.27 ; 34.03 ; 26.64 ; 10.90 ; 8.24 ; 11.11 ; 33.57 ; 7.35 ; 18.15 ; 1.74
22/10/2009; 36.11 ; 18.45 ; 27.89 ; 33.15 ; 26.16 ; 10.40 ; 8.26 ; 10.59 ; 32.02 ; 7.05 ; 17.27 ; 1.73
23/10/2009; 35.50 ; 18.61 ; 26.99 ; 30.94 ; 24.73 ; 10.22 ; 7.91 ; 10.45 ; 29.48 ; 6.60 ; 17.76 ; 1.71
26/10/2009; 35.95 ; 19.52 ; 28.58 ; 32.94 ; 26.16 ; 10.81 ; 8.43 ; 10.78 ; 31.74 ; 7.28 ; 18.53 ; 1.72
27/10/2009; 34.34 ; 18.73 ; 27.67 ; 31.41 ; 25.40 ; 10.31 ; 8.37 ; 10.77 ; 30.14 ; 6.98 ; 17.81 ; 1.73
28/10/2009; 32.78 ; 17.59 ; 27.54 ; 33.07 ; 25.94 ; 10.27 ; 8.46 ; 10.92 ; 31.04 ; 7.05 ; 18.18 ; 1.74
29/10/2009; 35.59 ; 18.73 ; 27.71 ; 34.14 ; 25.76 ; 10.85 ; 8.90 ; 11.06 ; 31.86 ; 7.14 ; 18.24 ; 1.74
30/10/2009; 34.16 ; 18.09 ; 28.29 ; 34.42 ; 25.92 ; 11.18 ; 9.12 ; 11.16 ; 32.48 ; 7.08 ; 18.90 ; 1.74
03/11/2009; 35.47 ; 18.16 ; 28.23 ; 34.27 ; 25.73 ; 11.12 ; 9.06 ; 11.10 ; 31.69 ; 7.08 ; 19.02 ; 1.76
04/11/2009; 36.01 ; 18.93 ; 28.95 ; 35.03 ; 26.10 ; 11.50 ; 9.18 ; 11.37 ; 32.55 ; 7.47 ; 19.48 ; 1.73
05/11/2009; 36.28 ; 19.23 ; 29.55 ; 35.48 ; 26.25 ; 11.27 ; 8.96 ; 11.16 ; 32.38 ; 7.51 ; 19.18 ; 1.72
06/11/2009; 36.03 ; 19.77 ; 30.26 ; 35.50 ; 26.21 ; 11.47 ; 8.81 ; 11.39 ; 32.71 ; 7.38 ; 19.68 ; 1.72
09/11/2009; 37.24 ; 20.32 ; 28.92 ; 34.47 ; 25.66 ; 10.89 ; 8.75 ; 11.21 ; 31.06 ; 7.15 ; 19.78 ; 1.70
10/11/2009; 36.93 ; 20.72 ; 28.76 ; 35.62 ; 25.88 ; 10.92 ; 9.02 ; 11.40 ; 31.37 ; 7.25 ; 20.16 ; 1.71
11/11/2009; 36.66 ; 20.38 ; 29.45 ; 35.87 ; 26.47 ; 11.16 ; 9.17 ; 11.04 ; 32.03 ; 7.43 ; 20.55 ; 1.71
12/11/2009; 35.16 ; 19.92 ; 29.81 ; 36.09 ; 26.76 ; 11.17 ; 9.07 ; 11.40 ; 32.08 ; 7.75 ; 20.09 ; 1.73
13/11/2009; 35.59 ; 20.57 ; 29.79 ; 35.64 ; 26.50 ; 10.83 ; 8.96 ; 11.39 ; 31.49 ; 7.68 ; 20.12 ; 1.73
16/11/2009; 36.93 ; 21.20 ; 28.94 ; 34.79 ; 25.94 ; 10.74 ; 8.79 ; 11.16 ; 31.62 ; 7.79 ; 19.54 ; 1.71
17/11/2009; 37.50 ; 21.99 ; 29.10 ; 35.54 ; 26.36 ; 10.70 ; 8.81 ; 11.58 ; 31.79 ; 7.84 ; 19.30 ; 1.72
18/11/2009; 36.63 ; 21.78 ; 29.18 ; 35.72 ; 26.62 ; 10.82 ; 8.87 ; 11.87 ; 32.06 ; 7.82 ; 18.96 ; 1.71
19/11/2009; 36.80 ; 22.39 ; 28.83 ; 36.38 ; 26.73 ; 10.86 ; 9.12 ; 12.03 ; 32.00 ; 8.14 ; 19.97 ; 1.73
23/11/2009; 37.12 ; 22.90 ; 28.94 ; 35.19 ; 26.13 ; 10.54 ; 9.06 ; 11.98 ; 31.76 ; 8.05 ; 20.01 ; 1.72
24/11/2009; 37.32 ; 23.10 ; 29.10 ; 35.40 ; 26.33 ; 10.73 ; 9.06 ; 11.83 ; 31.76 ; 8.09 ; 20.40 ; 1.73
25/11/2009; 37.56 ; 23.19 ; 29.01 ; 35.59 ; 26.84 ; 10.74 ; 9.36 ; 11.98 ; 31.28 ; 8.90 ; 19.78 ; 1.73
26/11/2009; 36.79 ; 22.80 ; 29.01 ; 36.92 ; 27.35 ; 10.97 ; 9.30 ; 12.11 ; 32.48 ; 8.90 ; 20.07 ; 1.74
27/11/2009; 37.15 ; 22.89 ; 29.25 ; 37.34 ; 27.40 ; 11.13 ; 9.37 ; 12.07 ; 32.94 ; 8.79 ; 21.17 ; 1.74
30/11/2009; 36.69 ; 24.79 ; 29.12 ; 36.92 ; 27.47 ; 10.95 ; 9.55 ; 12.11 ; 33.32 ; 8.82 ; 21.36 ; 1.75
01/12/2009; 37.15 ; 24.16 ; 29.05 ; 36.87 ; 27.40 ; 10.96 ; 9.43 ; 11.97 ; 33.22 ; 8.86 ; 21.28 ; 1.73
02/12/2009; 36.81 ; 24.87 ; 29.84 ; 37.57 ; 28.36 ; 11.02 ; 9.59 ; 11.92 ; 33.75 ; 8.90 ; 21.50 ; 1.72
03/12/2009; 36.63 ; 24.73 ; 29.52 ; 37.39 ; 28.21 ; 10.94 ; 9.84 ; 11.92 ; 33.04 ; 9.00 ; 21.11 ; 1.71
04/12/2009; 35.81 ; 24.91 ; 29.63 ; 37.38 ; 28.21 ; 10.89 ; 10.15 ; 11.87 ; 33.56 ; 9.23 ; 21.14 ; 1.71
07/12/2009; 35.98 ; 26.26 ; 29.14 ; 37.56 ; 28.53 ; 10.91 ; 9.90 ; 11.92 ; 34.31 ; 9.09 ; 21.13 ; 1.73
08/12/2009; 35.62 ; 27.05 ; 29.52 ; 37.53 ; 28.68 ; 10.99 ; 9.86 ; 11.87 ; 34.36 ; 9.06 ; 21.10 ; 1.75
09/12/2009; 35.94 ; 26.17 ; 29.77 ; 37.32 ; 28.44 ; 10.98 ; 9.65 ; 11.91 ; 33.60 ; 9.08 ; 21.94 ; 1.76
10/12/2009; 36.61 ; 26.86 ; 29.97 ; 37.63 ; 28.50 ; 11.02 ; 9.61 ; 11.87 ; 33.81 ; 8.96 ; 22.46 ; 1.76
11/12/2009; 36.97 ; 27.10 ; 29.43 ; 37.15 ; 27.77 ; 11.06 ; 9.68 ; 11.68 ; 32.75 ; 8.78 ; 21.98 ; 1.75
14/12/2009; 37.39 ; 26.27 ; 29.73 ; 36.14 ; 27.09 ; 10.95 ; 9.61 ; 11.32 ; 31.95 ; 8.55 ; 21.30 ; 1.75
15/12/2009; 37.41 ; 25.47 ; 29.49 ; 36.10 ; 26.84 ; 10.89 ; 9.47 ; 11.04 ; 31.80 ; 8.80 ; 21.53 ; 1.76
16/12/2009; 37.17 ; 25.91 ; 28.72 ; 35.79 ; 26.80 ; 10.65 ; 9.24 ; 11.40 ; 31.13 ; 8.53 ; 20.93 ; 1.75
17/12/2009; 35.89 ; 25.23 ; 29.83 ; 35.83 ; 27.03 ; 10.87 ; 9.56 ; 11.72 ; 32.75 ; 8.59 ; 22.33 ; 1.78
18/12/2009; 35.89 ; 24.21 ; 29.57 ; 35.53 ; 26.80 ; 10.89 ; 9.52 ; 11.85 ; 33.04 ; 9.05 ; 22.75 ; 1.79
21/12/2009; 35.42 ; 24.16 ; 29.77 ; 35.56 ; 26.91 ; 10.98 ; 9.46 ; 11.90 ; 33.18 ; 9.35 ; 23.43 ; 1.78
22/12/2009; 36.42 ; 25.32 ; 30.70 ; 36.22 ; 27.10 ; 11.12 ; 9.49 ; 11.88 ; 33.55 ; 9.82 ; 24.00 ; 1.78
23/12/2009; 36.51 ; 26.02 ; 30.63 ; 36.30 ; 27.16 ; 11.16 ; 9.79 ; 12.08 ; 33.30 ; 10.11 ; 24.58 ; 1.78
28/12/2009; 36.71 ; 25.61 ; 31.17 ; 37.82 ; 28.15 ; 11.79 ; 9.90 ; 12.23 ; 34.11 ; 9.97 ; 24.48 ; 1.74
29/12/2009; 36.72 ; 25.72 ; 31.04 ; 38.07 ; 28.01 ; 11.84 ; 9.96 ; 12.45 ; 34.52 ; 9.75 ; 24.49 ; 1.74
30/12/2009; 36.54 ; 25.85 ; 31.18 ; 37.74 ; 27.78 ; 12.28 ; 10.01 ; 13.13 ; 34.87 ; 9.56 ; 23.79 ; 1.74
04/01/2010; 37.69 ; 26.07 ; 31.08 ; 37.35 ; 27.71 ; 12.58 ; 9.82 ; 13.47 ; 34.18 ; 9.57 ; 22.52 ; 1.72
05/01/2010; 38.22 ; 25.85 ; 31.15 ; 36.79 ; 27.68 ; 12.28 ; 9.99 ; 13.60 ; 34.24 ; 9.59 ; 22.72 ; 1.72
06/01/2010; 38.97 ; 26.15 ; 31.02 ; 36.47 ; 27.70 ; 12.39 ; 9.73 ; 14.01 ; 34.81 ; 9.52 ; 22.80 ; 1.73
07/01/2010; 39.23 ; 26.43 ; 31.42 ; 36.13 ; 27.78 ; 12.28 ; 10.01 ; 14.17 ; 34.25 ; 9.40 ; 22.32 ; 1.74
08/01/2010; 39.45 ; 27.70 ; 31.92 ; 36.24 ; 27.93 ; 12.48 ; 9.96 ; 13.84 ; 34.33 ; 9.55 ; 22.13 ; 1.74
11/01/2010; 39.62 ; 27.78 ; 32.71 ; 35.74 ; 27.34 ; 12.48 ; 9.68 ; 13.77 ; 33.97 ; 9.53 ; 22.66 ; 1.73
12/01/2010; 39.70 ; 27.26 ; 31.82 ; 35.14 ; 26.95 ; 12.40 ; 9.46 ; 13.75 ; 33.16 ; 9.49 ; 22.49 ; 1.74
13/01/2010; 40.28 ; 27.55 ; 31.77 ; 35.45 ; 27.19 ; 12.32 ; 9.68 ; 13.39 ; 33.13 ; 9.65 ; 22.38 ; 1.74
14/01/2010; 40.16 ; 26.57 ; 32.12 ; 35.35 ; 27.43 ; 12.29 ; 9.76 ; 13.98 ; 33.28 ; 9.57 ; 22.58 ; 1.76
15/01/2010; 39.96 ; 25.97 ; 31.21 ; 34.42 ; 26.78 ; 12.09 ; 9.56 ; 14.06 ; 32.09 ; 9.16 ; 21.77 ; 1.77
18/01/2010; 40.44 ; 26.28 ; 31.15 ; 33.79 ; 26.11 ; 11.54 ; 9.24 ; 13.88 ; 30.71 ; 8.96 ; 20.98 ; 1.77
19/01/2010; 40.92 ; 26.58 ; 31.42 ; 34.18 ; 26.11 ; 11.50 ; 9.51 ; 14.35 ; 30.47 ; 8.82 ; 21.99 ; 1.77
20/01/2010; 40.19 ; 25.97 ; 30.80 ; 34.26 ; 26.24 ; 11.31 ; 9.56 ; 13.82 ; 30.80 ; 8.47 ; 21.73 ; 1.79
21/01/2010; 38.76 ; 24.31 ; 30.71 ; 33.77 ; 25.66 ; 11.11 ; 9.59 ; 13.92 ; 29.94 ; 8.30 ; 21.49 ; 1.79
22/01/2010; 37.89 ; 23.58 ; 30.89 ; 34.78 ; 26.09 ; 11.47 ; 9.59 ; 13.94 ; 29.84 ; 8.21 ; 20.93 ; 1.82
26/01/2010; 36.89 ; 24.03 ; 30.36 ; 34.06 ; 25.74 ; 11.59 ; 9.62 ; 14.15 ; 29.89 ; 8.34 ; 20.45 ; 1.84
27/01/2010; 36.34 ; 23.67 ; 30.38 ; 34.72 ; 26.18 ; 11.79 ; 9.54 ; 14.15 ; 30.40 ; 8.77 ; 22.64 ; 1.85
28/01/2010; 36.50 ; 23.73 ; 31.10 ; 35.18 ; 26.59 ; 11.82 ; 9.71 ; 14.24 ; 31.28 ; 8.82 ; 22.47 ; 1.86
29/01/2010; 36.49 ; 22.90 ; 31.50 ; 35.03 ; 26.43 ; 11.78 ; 9.81 ; 14.91 ; 30.91 ; 8.75 ; 22.89 ; 1.87
01/02/2010; 37.76 ; 22.71 ; 30.42 ; 33.68 ; 25.64 ; 10.93 ; 9.55 ; 14.72 ; 29.71 ; 8.00 ; 22.34 ; 1.88
02/02/2010; 37.81 ; 24.43 ; 29.30 ; 32.82 ; 24.70 ; 10.39 ; 9.20 ; 13.77 ; 28.70 ; 8.20 ; 22.47 ; 1.84
03/02/2010; 37.69 ; 23.99 ; 29.09 ; 32.73 ; 24.66 ; 10.61 ; 9.07 ; 14.01 ; 28.31 ; 8.15 ; 23.52 ; 1.83
04/02/2010; 35.72 ; 22.85 ; 29.20 ; 34.19 ; 25.50 ; 11.06 ; 9.20 ; 14.15 ; 28.80 ; 8.43 ; 24.10 ; 1.87
05/02/2010; 35.33 ; 22.55 ; 29.49 ; 34.38 ; 25.81 ; 11.10 ; 9.24 ; 14.25 ; 28.94 ; 8.80 ; 23.81 ; 1.88
08/02/2010; 35.72 ; 23.10 ; 30.17 ; 34.98 ; 26.01 ; 11.20 ; 9.18 ; 13.77 ; 30.54 ; 8.95 ; 23.26 ; 1.87
09/02/2010; 36.57 ; 24.43 ; 29.68 ; 34.97 ; 26.00 ; 10.96 ; 9.14 ; 13.99 ; 30.61 ; 9.20 ; 23.39 ; 1.86
10/02/2010; 36.54 ; 24.64 ; 31.42 ; 35.72 ; 26.73 ; 11.29 ; 9.39 ; 14.27 ; 30.75 ; 9.26 ; 23.47 ; 1.85
11/02/2010; 37.24 ; 24.93 ; 31.42 ; 35.84 ; 26.57 ; 11.33 ; 9.58 ; 14.43 ; 31.27 ; 9.38 ; 23.62 ; 1.85
12/02/2010; 37.01 ; 24.93 ; 31.42 ; 35.27 ; 26.31 ; 11.58 ; 9.59 ; 14.43 ; 30.90 ; 9.35 ; 23.42 ; 1.87
17/02/2010; 38.35 ; 25.11 ; 31.19 ; 34.89 ; 26.03 ; 11.59 ; 9.68 ; 14.48 ; 31.06 ; 9.29 ; 23.34 ; 1.83
18/02/2010; 39.14 ; 25.03 ; 30.71 ; 34.31 ; 25.50 ; 11.25 ; 9.57 ; 13.77 ; 30.52 ; 9.50 ; 22.80 ; 1.83
19/02/2010; 39.06 ; 24.42 ; 30.71 ; 33.93 ; 25.42 ; 10.65 ; 9.68 ; 13.77 ; 29.99 ; 9.26 ; 22.32 ; 1.81
22/02/2010; 38.44 ; 24.25 ; 30.79 ; 33.92 ; 25.38 ; 10.43 ; 9.62 ; 13.56 ; 31.37 ; 9.10 ; 22.55 ; 1.80
23/02/2010; 37.92 ; 24.06 ; 30.54 ; 34.78 ; 25.62 ; 10.78 ; 9.46 ; 13.11 ; 31.33 ; 9.54 ; 22.60 ; 1.82
24/02/2010; 38.30 ; 23.59 ; 30.62 ; 34.85 ; 25.91 ; 10.80 ; 9.42 ; 13.41 ; 32.12 ; 9.53 ; 22.56 ; 1.82
25/02/2010; 38.58 ; 23.13 ; 31.06 ; 35.41 ; 26.21 ; 10.87 ; 9.49 ; 13.65 ; 31.78 ; 9.35 ; 22.70 ; 1.84
26/02/2010; 38.49 ; 24.33 ; 31.15 ; 35.41 ; 26.17 ; 10.84 ; 9.55 ; 13.51 ; 31.85 ; 8.99 ; 22.44 ; 1.81
01/03/2010; 38.67 ; 24.98 ; 30.76 ; 35.36 ; 26.21 ; 10.91 ; 9.25 ; 13.65 ; 32.12 ; 8.94 ; 21.79 ; 1.80
02/03/2010; 39.39 ; 24.48 ; 30.20 ; 35.55 ; 26.29 ; 10.98 ; 9.12 ; 13.63 ; 32.42 ; 9.13 ; 21.48 ; 1.79
03/03/2010; 39.26 ; 23.99 ; 30.12 ; 35.54 ; 26.05 ; 10.73 ; 9.24 ; 13.22 ; 32.65 ; 9.05 ; 21.58 ; 1.78
04/03/2010; 39.83 ; 23.92 ; 29.93 ; 35.97 ; 26.23 ; 10.80 ; 9.22 ; 13.69 ; 33.49 ; 9.20 ; 21.59 ; 1.79
05/03/2010; 41.00 ; 23.49 ; 30.01 ; 36.13 ; 26.32 ; 10.93 ; 9.21 ; 14.21 ; 33.53 ; 9.38 ; 21.89 ; 1.78
08/03/2010; 40.88 ; 23.17 ; 29.74 ; 36.22 ; 26.46 ; 10.86 ; 9.18 ; 14.35 ; 33.00 ; 9.34 ; 21.65 ; 1.78
09/03/2010; 41.28 ; 23.69 ; 29.73 ; 35.64 ; 26.19 ; 10.74 ; 9.11 ; 14.26 ; 32.70 ; 9.25 ; 21.93 ; 1.79
10/03/2010; 40.75 ; 23.99 ; 29.47 ; 35.85 ; 26.13 ; 10.62 ; 9.10 ; 14.21 ; 32.33 ; 9.12 ; 21.75 ; 1.77
11/03/2010; 40.42 ; 24.17 ; 29.75 ; 36.08 ; 26.36 ; 10.55 ; 9.08 ; 14.01 ; 33.56 ; 9.05 ; 21.75 ; 1.77
12/03/2010; 40.19 ; 23.84 ; 30.01 ; 35.74 ; 26.13 ; 10.29 ; 8.99 ; 13.87 ; 33.36 ; 8.80 ; 22.26 ; 1.76
15/03/2010; 40.44 ; 23.40 ; 30.01 ; 35.46 ; 26.10 ; 10.55 ; 8.90 ; 13.97 ; 33.11 ; 8.57 ; 22.47 ; 1.76
16/03/2010; 41.42 ; 23.32 ; 29.59 ; 35.32 ; 25.92 ; 10.45 ; 9.02 ; 13.89 ; 32.51 ; 8.20 ; 22.53 ; 1.77
17/03/2010; 41.26 ; 22.85 ; 29.45 ; 35.84 ; 26.00 ; 10.59 ; 8.91 ; 13.67 ; 32.17 ; 8.26 ; 22.56 ; 1.76
18/03/2010; 41.00 ; 22.65 ; 29.38 ; 35.54 ; 25.61 ; 10.70 ; 8.80 ; 13.80 ; 32.20 ; 8.54 ; 22.08 ; 1.78
19/03/2010; 40.53 ; 21.96 ; 29.04 ; 34.79 ; 25.32 ; 10.50 ; 8.74 ; 13.39 ; 31.56 ; 8.35 ; 21.44 ; 1.80
22/03/2010; 40.98 ; 22.20 ; 29.20 ; 35.21 ; 25.68 ; 10.47 ; 8.68 ; 13.05 ; 31.28 ; 8.27 ; 21.11 ; 1.80
23/03/2010; 42.04 ; 22.05 ; 29.48 ; 35.84 ; 25.84 ; 10.47 ; 8.52 ; 13.17 ; 32.07 ; 8.22 ; 21.55 ; 1.78
