RANKING IDHM 2010,CD_GEOCODM,MUNICÍPIO,ESTADO,IDHM 2010,IDHM RENDA 2010,IDHM LONGEVIDADE 2010,IDHM EDUCAÇÃO 2010,MERGE,,MERGE,X,CD_GEOCODM,ESTADO,NM_MUNICIP,Info,lon,lat
4827,260340,CALUMBI,PE,"0,571","0,567","0,715","0,460",PE-CALUMBI,1,PE-CALUMBI,1500,260340, PE,CALUMBI,CALUMBI,-38.0948759,-8.0270493
2134,260345,CAMARAGIBE,PE,"0,692","0,656","0,805","0,628",PE-CAMARAGIBE,1,PE-CAMARAGIBE,1501,260345, PE,CAMARAGIBE,CAMARAGIBE,-34.9784672,-8.0239207
4444,260350,CAMOCIM DE SÃO FÉLIX,PE,"0,588","0,585","0,738","0,472",PE-CAMOCIM DE SÃO FÉLIX,1,PE-CAMOCIM DE SÃO FÉLIX,1502,260350, PE,CAMOCIM DE SÃO FÉLIX,CAMOCIM DE SÃO FÉLIX,-35.7734398,-8.3455174
3999,260360,CAMUTANGA,PE,"0,606","0,570","0,760","0,514",PE-CAMUTANGA,1,PE-CAMUTANGA,1503,260360, PE,CAMUTANGA,CAMUTANGA,-35.2748665,-7.4086837
5306,260370,CANHOTINHO,PE,"0,541","0,543","0,725","0,403",PE-CANHOTINHO,1,PE-CANHOTINHO,1504,260370, PE,CANHOTINHO,CANHOTINHO,-36.1976592,-8.8799849
5209,260380,CAPOEIRAS,PE,"0,549","0,529","0,746","0,419",PE-CAPOEIRAS,1,PE-CAPOEIRAS,1505,260380, PE,CAPOEIRAS,CAPOEIRAS,-48.5912914,-27.5983992
4562,260390,CARNAÍBA,PE,"0,583","0,540","0,727","0,505",PE-CARNAÍBA,1,PE-CARNAÍBA,1506,260390, PE,CARNAÍBA,CARNAÍBA,-37.7944521,-7.8044198
4786,260392,CARNAUBEIRA DA PENHA,PE,"0,573","0,491","0,755","0,508",PE-CARNAUBEIRA DA PENHA,1,PE-CARNAUBEIRA DA PENHA,1507,260392, PE,CARNAUBEIRA DA PENHA,CARNAUBEIRA DA PENHA,-38.7368187,-8.3920797
2439,260400,CARPINA,PE,"0,680","0,630","0,806","0,619",PE-CARPINA,1,PE-CARPINA,1508,260400, PE,CARPINA,CARPINA,-35.243718,-7.8450178
2503,260410,CARUARU,PE,"0,677","0,681","0,799","0,569",PE-CARUARU,1,PE-CARUARU,1509,260410, PE,CARUARU,CARUARU,-35.9819367,-8.276018
4903,260415,CASINHAS,PE,"0,567","0,518","0,721","0,489",PE-CASINHAS,1,PE-CASINHAS,1510,260415, PE,CASINHAS,CASINHAS,-35.729768,-7.7638539
3927,260420,CATENDE,PE,"0,609","0,578","0,760","0,515",PE-CATENDE,1,PE-CATENDE,1511,260420, PE,CATENDE,CATENDE,-35.7218229,-8.6679698
3796,260430,CEDRO,PE,"0,615","0,565","0,717","0,573",PE-CEDRO,1,PE-CEDRO,1512,260430, PE,CEDRO,CEDRO,-97.8038072,30.4760636
4055,260440,CHÃ DE ALEGRIA,PE,"0,604","0,546","0,762","0,529",PE-CHÃ DE ALEGRIA,1,PE-CHÃ DE ALEGRIA,1513,260440, PE,CHÃ DE ALEGRIA,CHÃ DE ALEGRIA,-35.2043192,-8.0072104
4167,260450,CHÃ GRANDE,PE,"0,599","0,603","0,803","0,443",PE-CHÃ GRANDE,1,PE-CHÃ GRANDE,1514,260450, PE,CHÃ GRANDE,CHÃ GRANDE,-35.457379,-8.2415743
4101,260460,CONDADO,PE,"0,602","0,581","0,713","0,527",PE-CONDADO,1,PE-CONDADO,1515,260460, PE,CONDADO,CONDADO,NA,NA
5354,260470,CORRENTES,PE,"0,536","0,551","0,726","0,385",PE-CORRENTES,1,PE-CORRENTES,1516,260470, PE,CORRENTES,CORRENTES,NA,NA
4884,260480,CORTÊS,PE,"0,568","0,541","0,707","0,478",PE-CORTÊS,1,PE-CORTÊS,1517,260480, PE,CORTÊS,CORTÊS,NA,NA
4802,260490,CUMARU,PE,"0,572","0,553","0,720","0,470",PE-CUMARU,1,PE-CUMARU,1518,260490, PE,CUMARU,CUMARU,-35.7188463,-8.0481587
4331,260500,CUPIRA,PE,"0,592","0,601","0,763","0,453",PE-CUPIRA,1,PE-CUPIRA,1519,260500, PE,CUPIRA,CUPIRA,-35.9516081,-8.6110449
4284,260510,CUSTÓDIA,PE,"0,594","0,607","0,706","0,489",PE-CUSTÓDIA,1,PE-CUSTÓDIA,1520,260510, PE,CUSTÓDIA,CUSTÓDIA,-37.681228,-8.1884178
4416,260515,DORMENTES,PE,"0,589","0,558","0,741","0,495",PE-DORMENTES,1,PE-DORMENTES,1521,260515, PE,DORMENTES,DORMENTES,-40.5533995,-8.456224
3448,260520,ESCADA,PE,"0,632","0,594","0,781","0,543",PE-ESCADA,1,PE-ESCADA,1522,260520, PE,ESCADA,ESCADA,-96.8066204,32.8361976
4718,260530,EXU,PE,"0,576","0,543","0,775","0,454",PE-EXU,1,PE-EXU,1523,260530, PE,EXU,EXU,-39.734338,-7.5761549
4144,260540,FEIRA NOVA,PE,"0,600","0,581","0,807","0,460",PE-FEIRA NOVA,1,PE-FEIRA NOVA,1524,260540, PE,FEIRA NOVA,FEIRA NOVA,NA,NA
76,260545,FERNANDO DE NORONHA,PE,"0,788","0,781","0,839","0,748",PE-FERNANDO DE NORONHA,1,PE-FERNANDO DE NORONHA,1525,260545, PE,FERNANDO DE NORONHA,FERNANDO DE NORONHA,-32.4268917,-3.8447976
3653,260550,FERREIROS,PE,"0,622","0,589","0,787","0,519",PE-FERREIROS,1,PE-FERREIROS,1526,260550, PE,FERREIROS,FERREIROS,-7.5299705,42.7834197
5116,260560,FLORES,PE,"0,556","0,544","0,745","0,423",PE-FLORES,1,PE-FLORES,1527,260560, PE,FLORES,FLORES,-95.6039722,36.3078381
3561,260570,FLORESTA,PE,"0,626","0,588","0,775","0,538",PE-FLORESTA,1,PE-FLORESTA,1528,260570, PE,FLORESTA,FLORESTA,-80.104722,26.911771
4718,260580,FREI MIGUELINHO,PE,"0,576","0,575","0,758","0,438",PE-FREI MIGUELINHO,1,PE-FREI MIGUELINHO,1529,260580, PE,FREI MIGUELINHO,FREI MIGUELINHO,-35.9116066,-7.9395933
4101,260590,GAMELEIRA,PE,"0,602","0,541","0,759","0,532",PE-GAMELEIRA,1,PE-GAMELEIRA,1530,260590, PE,GAMELEIRA,GAMELEIRA,-43.9877209,-19.9319092
2802,260600,GARANHUNS,PE,"0,664","0,662","0,795","0,556",PE-GARANHUNS,1,PE-GARANHUNS,1531,260600, PE,GARANHUNS,GARANHUNS,-36.4969127,-8.8828551
4055,260610,GLÓRIA DO GOITÁ,PE,"0,604","0,570","0,765","0,506",PE-GLÓRIA DO GOITÁ,1,PE-GLÓRIA DO GOITÁ,1532,260610, PE,GLÓRIA DO GOITÁ,GLÓRIA DO GOITÁ,-35.2947008,-7.9995755
3090,260620,GOIANA,PE,"0,651","0,614","0,779","0,576",PE-GOIANA,1,PE-GOIANA,1533,260620, PE,GOIANA,GOIANA,-49.2648114,-16.6868982
4255,260630,GRANITO,PE,"0,595","0,543","0,773","0,502",PE-GRANITO,1,PE-GRANITO,1534,260630, PE,GRANITO,GRANITO,-96.903082,32.868406
3407,260640,GRAVATÁ,PE,"0,634","0,630","0,794","0,510",PE-GRAVATÁ,1,PE-GRAVATÁ,1535,260640, PE,GRAVATÁ,GRAVATÁ,-35.5677787,-8.2116007
5408,260650,IATI,PE,"0,528","0,518","0,768","0,369",PE-IATI,1,PE-IATI,1536,260650, PE,IATI,IATI,-73.9905933,40.7265356
5169,260660,IBIMIRIM,PE,"0,552","0,533","0,706","0,446",PE-IBIMIRIM,1,PE-IBIMIRIM,1537,260660, PE,IBIMIRIM,IBIMIRIM,-37.6941791,-8.5381313
4638,260670,IBIRAJUBA,PE,"0,580","0,545","0,753","0,476",PE-IBIRAJUBA,1,PE-IBIRAJUBA,1538,260670, PE,IBIRAJUBA,IBIRAJUBA,-36.178046,-8.5793096
2776,260680,IGARASSU,PE,"0,665","0,622","0,781","0,606",PE-IGARASSU,1,PE-IGARASSU,1539,260680, PE,IGARASSU,IGARASSU,-34.9016204,-7.8292242
4198,260690,IGUARACI,PE,"0,598","0,580","0,770","0,480",PE-IGUARACI,1,PE-IGUARACI,1540,260690, PE,IGUARACI,IGUARACI,-37.5138908,-7.8369275
3055,260760,ILHA DE ITAMARACÁ,PE,"0,653","0,627","0,809","0,548",PE-ILHA DE ITAMARACÁ,1,PE-ILHA DE ITAMARACÁ,1547,260760, PE,ILHA DE ITAMARACÁ,ILHA DE ITAMARACÁ,-34.8306327,-7.7480776
5444,260700,INAJÁ,PE,"0,523","0,503","0,711","0,400",PE-INAJÁ,1,PE-INAJÁ,1541,260700, PE,INAJÁ,INAJÁ,-37.8273741,-8.90127
3957,260710,INGAZEIRA,PE,"0,608","0,575","0,766","0,510",PE-INGAZEIRA,1,PE-INGAZEIRA,1542,260710, PE,INGAZEIRA,INGAZEIRA,-37.4594498,-7.6778099
3721,260720,IPOJUCA,PE,"0,619","0,613","0,774","0,499",PE-IPOJUCA,1,PE-IPOJUCA,1543,260720, PE,IPOJUCA,IPOJUCA,-35.0828588,-8.4627496
5194,260730,IPUBI,PE,"0,550","0,541","0,712","0,433",PE-IPUBI,1,PE-IPUBI,1544,260730, PE,IPUBI,IPUBI,-40.2680075,-7.4833811
4255,260740,ITACURUBA,PE,"0,595","0,567","0,712","0,523",PE-ITACURUBA,1,PE-ITACURUBA,1545,260740, PE,ITACURUBA,ITACURUBA,-38.7158702,-8.7342448
5500,260750,ITAÍBA,PE,"0,510","0,531","0,688","0,364",PE-ITAÍBA,1,PE-ITAÍBA,1546,260750, PE,ITAÍBA,ITAÍBA,-37.2544065,-8.9620286
4742,260765,ITAMBÉ,PE,"0,575","0,566","0,727","0,463",PE-ITAMBÉ,1,PE-ITAMBÉ,1548,260765, PE,ITAMBÉ,ITAMBÉ,-51.9900371,-23.6587734
4331,260770,ITAPETIM,PE,"0,592","0,598","0,704","0,494",PE-ITAPETIM,1,PE-ITAPETIM,1549,260770, PE,ITAPETIM,ITAPETIM,-37.1899094,-7.3781211
3433,260775,ITAPISSUMA,PE,"0,633","0,589","0,764","0,564",PE-ITAPISSUMA,1,PE-ITAPISSUMA,1550,260775, PE,ITAPISSUMA,ITAPISSUMA,-34.917581,-7.7493145
4495,260780,ITAQUITINGA,PE,"0,586","0,554","0,715","0,509",PE-ITAQUITINGA,1,PE-ITAQUITINGA,1551,260780, PE,ITAQUITINGA,ITAQUITINGA,-35.1009135,-7.6680214
1398,260790,JABOATÃO DOS GUARARAPES,PE,"0,717","0,692","0,830","0,642",PE-JABOATÃO DOS GUARARAPES,1,PE-JABOATÃO DOS GUARARAPES,1552,260790, PE,JABOATÃO DOS GUARARAPES,JABOATÃO DOS GUARARAPES,-34.920874,-8.1688125
4742,260795,JAQUEIRA,PE,"0,575","0,557","0,751","0,454",PE-JAQUEIRA,1,PE-JAQUEIRA,1553,260795, PE,JAQUEIRA,JAQUEIRA,-35.7962222,-8.7268777
5395,260800,JATAÚBA,PE,"0,530","0,549","0,712","0,381",PE-JATAÚBA,1,PE-JATAÚBA,1554,260800, PE,JATAÚBA,JATAÚBA,-36.4938251,-7.9907166
3201,260805,JATOBÁ,PE,"0,645","0,604","0,775","0,573",PE-JATOBÁ,1,PE-JATOBÁ,1555,260805, PE,JATOBÁ,JATOBÁ,-38.2672396,-9.1840236
4718,260810,JOÃO ALFREDO,PE,"0,576","0,569","0,720","0,466",PE-JOÃO ALFREDO,1,PE-JOÃO ALFREDO,1556,260810, PE,JOÃO ALFREDO,JOÃO ALFREDO,-35.5909546,-7.8612232
5146,260820,JOAQUIM NABUCO,PE,"0,554","0,561","0,676","0,449",PE-JOAQUIM NABUCO,1,PE-JOAQUIM NABUCO,1557,260820, PE,JOAQUIM NABUCO,JOAQUIM NABUCO,NA,NA
5194,260825,JUCATI,PE,"0,550","0,541","0,681","0,451",PE-JUCATI,1,PE-JUCATI,1558,260825, PE,JUCATI,JUCATI,-36.4892171,-8.7068084
4742,260830,JUPI,PE,"0,575","0,560","0,698","0,487",PE-JUPI,1,PE-JUPI,1559,260830, PE,JUPI,JUPI,-36.4196001,-8.7107734
5502,260840,JUREMA,PE,"0,509","0,522","0,681","0,372",PE-JUREMA,1,PE-JUREMA,1560,260840, PE,JUREMA,JUREMA,NA,NA
4101,260850,LAGOA DE ITAENGA,PE,"0,602","0,555","0,774","0,509",PE-LAGOA DE ITAENGA,1,PE-LAGOA DE ITAENGA,1562,260850, PE,LAGOA DE ITAENGA,LAGOA DE ITAENGA,-35.2920979,-7.934176
3927,260845,LAGOA DO CARRO,PE,"0,609","0,566","0,789","0,505",PE-LAGOA DO CARRO,1,PE-LAGOA DO CARRO,1561,260845, PE,LAGOA DO CARRO,LAGOA DO CARRO,-35.3108491,-7.8441738
5432,260860,LAGOA DO OURO,PE,"0,525","0,536","0,733","0,369",PE-LAGOA DO OURO,1,PE-LAGOA DO OURO,1563,260860, PE,LAGOA DO OURO,LAGOA DO OURO,-36.4580775,-9.1467724
5186,260870,LAGOA DOS GATOS,PE,"0,551","0,555","0,725","0,416",PE-LAGOA DOS GATOS,1,PE-LAGOA DOS GATOS,1564,260870, PE,LAGOA DOS GATOS,LAGOA DOS GATOS,-35.8934136,-8.6923537
4215,260875,LAGOA GRANDE,PE,"0,597","0,581","0,705","0,520",PE-LAGOA GRANDE,1,PE-LAGOA GRANDE,1565,260875, PE,LAGOA GRANDE,LAGOA GRANDE,-40.2271243,-8.7781117
3884,260880,LAJEDO,PE,"0,611","0,599","0,758","0,503",PE-LAJEDO,1,PE-LAJEDO,1566,260880, PE,LAJEDO,LAJEDO,-43.4618133,-22.9804946
2828,260890,LIMOEIRO,PE,"0,663","0,628","0,797","0,583",PE-LIMOEIRO,1,PE-LIMOEIRO,1567,260890, PE,LIMOEIRO,LIMOEIRO,-35.4450996,-7.877335
3927,260900,MACAPARANA,PE,"0,609","0,571","0,778","0,508",PE-MACAPARANA,1,PE-MACAPARANA,1568,260900, PE,MACAPARANA,MACAPARANA,-35.447422,-7.5529208
4670,260910,MACHADOS,PE,"0,578","0,541","0,767","0,466",PE-MACHADOS,1,PE-MACHADOS,1569,260910, PE,MACHADOS,MACHADOS,-121.0545167,38.9370658
5547,260915,MANARI,PE,"0,487","0,477","0,682","0,354",PE-MANARI,1,PE-MANARI,1570,260915, PE,MANARI,MANARI,-37.6316378,-8.9653217
5366,260920,MARAIAL,PE,"0,534","0,541","0,698","0,403",PE-MARAIAL,1,PE-MARAIAL,1571,260920, PE,MARAIAL,MARAIAL,-35.7625241,-8.817615
4372,260930,MIRANDIBA,PE,"0,591","0,512","0,769","0,525",PE-MIRANDIBA,1,PE-MIRANDIBA,1572,260930, PE,MIRANDIBA,MIRANDIBA,-38.7280105,-8.1200069
4144,261430,MOREILÂNDIA,PE,"0,600","0,522","0,768","0,540",PE-MOREILÂNDIA,1,PE-MOREILÂNDIA,1626,261430, PE,MOREILÂNDIA,MOREILÂNDIA,-39.5513371,-7.6274465
3070,260940,MORENO,PE,"0,652","0,610","0,805","0,564",PE-MORENO,1,PE-MORENO,1573,260940, PE,MORENO,MORENO,NA,NA
2846,260950,NAZARÉ DA MATA,PE,"0,662","0,608","0,789","0,604",PE-NAZARÉ DA MATA,1,PE-NAZARÉ DA MATA,1574,260950, PE,NAZARÉ DA MATA,NAZARÉ DA MATA,-35.2280402,-7.7427552
897,260960,OLINDA,PE,"0,735","0,704","0,836","0,675",PE-OLINDA,1,PE-OLINDA,1575,260960, PE,OLINDA,OLINDA,-34.8416598,-7.9906321
3902,260970,OROBÓ,PE,"0,610","0,545","0,787","0,528",PE-OROBÓ,1,PE-OROBÓ,1576,260970, PE,OROBÓ,OROBÓ,-35.603719,-7.7481295
3902,260980,OROCÓ,PE,"0,610","0,536","0,766","0,553",PE-OROCÓ,1,PE-OROCÓ,1577,260980, PE,OROCÓ,OROCÓ,-39.5755282,-8.5226941
4802,260990,OURICURI,PE,"0,572","0,578","0,773","0,419",PE-OURICURI,1,PE-OURICURI,1578,260990, PE,OURICURI,OURICURI,-40.0810267,-7.8808775
3653,261000,PALMARES,PE,"0,622","0,588","0,744","0,550",PE-PALMARES,1,PE-PALMARES,1579,261000, PE,PALMARES,PALMARES,-84.4330214,10.0620172
5209,261010,PALMEIRINA,PE,"0,549","0,554","0,681","0,438",PE-PALMEIRINA,1,PE-PALMEIRINA,1580,261010, PE,PALMEIRINA,PALMEIRINA,-36.3245302,-9.0113182
4869,261020,PANELAS,PE,"0,569","0,546","0,778","0,433",PE-PANELAS,1,PE-PANELAS,1581,261020, PE,PANELAS,PANELAS,-118.366107,33.880929
5345,261030,PARANATAMA,PE,"0,537","0,528","0,703","0,418",PE-PARANATAMA,1,PE-PARANATAMA,1582,261030, PE,PARANATAMA,PARANATAMA,-36.6576635,-8.9212095
4167,261040,PARNAMIRIM,PE,"0,599","0,556","0,776","0,499",PE-PARNAMIRIM,1,PE-PARNAMIRIM,1583,261040, PE,PARNAMIRIM,PARNAMIRIM,-35.2713164,-5.9115545
4331,261050,PASSIRA,PE,"0,592","0,559","0,763","0,487",PE-PASSIRA,1,PE-PASSIRA,1584,261050, PE,PASSIRA,PASSIRA,-35.5824098,-7.9757315
3312,261060,PAUDALHO,PE,"0,639","0,612","0,782","0,545",PE-PAUDALHO,1,PE-PAUDALHO,1585,261060, PE,PAUDALHO,PAUDALHO,-35.1730583,-7.8991922
965,261070,PAULISTA,PE,"0,732","0,673","0,830","0,703",PE-PAULISTA,1,PE-PAULISTA,1586,261070, PE,PAULISTA,PAULISTA,-122.2221785,37.8077644
4903,261080,PEDRA,PE,"0,567","0,550","0,743","0,445",PE-PEDRA,1,PE-PEDRA,1587,261080, PE,PEDRA,PEDRA,NA,NA
3902,261090,PESQUEIRA,PE,"0,610","0,597","0,751","0,506",PE-PESQUEIRA,1,PE-PESQUEIRA,1588,261090, PE,PESQUEIRA,PESQUEIRA,-110.9014868,29.3762341
3631,261100,PETROLÂNDIA,PE,"0,623","0,604","0,755","0,531",PE-PETROLÂNDIA,1,PE-PETROLÂNDIA,1589,261100, PE,PETROLÂNDIA,PETROLÂNDIA,-38.2179292,-8.9788775
1995,261110,PETROLINA,PE,"0,697","0,695","0,799","0,611",PE-PETROLINA,1,PE-PETROLINA,1590,261110, PE,PETROLINA,PETROLINA,-40.5030961,-9.389083
5408,261120,POÇÃO,PE,"0,528","0,542","0,677","0,402",PE-POÇÃO,1,PE-POÇÃO,1591,261120, PE,POÇÃO,POÇÃO,NA,NA
4198,261130,POMBOS,PE,"0,598","0,584","0,790","0,463",PE-POMBOS,1,PE-POMBOS,1592,261130, PE,POMBOS,POMBOS,NA,NA
4638,261140,PRIMAVERA,PE,"0,580","0,572","0,767","0,444",PE-PRIMAVERA,1,PE-PRIMAVERA,1593,261140, PE,PRIMAVERA,PRIMAVERA,-111.8410381,33.341829
5169,261150,QUIPAPÁ,PE,"0,552","0,530","0,743","0,427",PE-QUIPAPÁ,1,PE-QUIPAPÁ,1594,261150, PE,QUIPAPÁ,QUIPAPÁ,-36.0117287,-8.8260713
4695,261153,QUIXABA,PE,"0,577","0,530","0,752","0,482",PE-QUIXABA,1,PE-QUIXABA,1595,261153, PE,QUIXABA,QUIXABA,-37.8510662,-7.7194294
210,261160,RECIFE,PE,"0,772","0,798","0,825","0,698",PE-RECIFE,1,PE-RECIFE,1596,261160, PE,RECIFE,RECIFE,-34.9286096,-8.0522404
4841,261170,RIACHO DAS ALMAS,PE,"0,570","0,586","0,757","0,418",PE-RIACHO DAS ALMAS,1,PE-RIACHO DAS ALMAS,1597,261170, PE,RIACHO DAS ALMAS,RIACHO DAS ALMAS,-35.8934136,-8.0672896
4101,261180,RIBEIRÃO,PE,"0,602","0,595","0,711","0,516",PE-RIBEIRÃO,1,PE-RIBEIRÃO,1598,261180, PE,RIBEIRÃO,RIBEIRÃO,-47.8103238,-21.1704008
3847,261190,RIO FORMOSO,PE,"0,613","0,562","0,809","0,506",PE-RIO FORMOSO,1,PE-RIO FORMOSO,1599,261190, PE,RIO FORMOSO,RIO FORMOSO,-35.1559511,-8.6590648
4515,261200,SAIRÉ,PE,"0,585","0,581","0,784","0,440",PE-SAIRÉ,1,PE-SAIRÉ,1600,261200, PE,SAIRÉ,SAIRÉ,-35.6751446,-8.3096449
5366,261210,SALGADINHO,PE,"0,534","0,516","0,730","0,405",PE-SALGADINHO,1,PE-SALGADINHO,1601,261210, PE,SALGADINHO,SALGADINHO,NA,NA
2691,261220,SALGUEIRO,PE,"0,669","0,645","0,799","0,580",PE-SALGUEIRO,1,PE-SALGUEIRO,1602,261220, PE,SALGUEIRO,SALGUEIRO,-43.2437138,-22.9213848
5066,261230,SALOÁ,PE,"0,559","0,559","0,744","0,421",PE-SALOÁ,1,PE-SALOÁ,1603,261230, PE,SALOÁ,SALOÁ,-36.6894576,-8.9735518
4081,261240,SANHARÓ,PE,"0,603","0,564","0,758","0,514",PE-SANHARÓ,1,PE-SANHARÓ,1604,261240, PE,SANHARÓ,SANHARÓ,-36.5640297,-8.3616157
5209,261245,SANTA CRUZ,PE,"0,549","0,522","0,722","0,438",PE-SANTA CRUZ,1,PE-SANTA CRUZ,1605,261245, PE,SANTA CRUZ,SANTA CRUZ,-122.0307963,36.9741171
3866,261247,SANTA CRUZ DA BAIXA VERDE,PE,"0,612","0,557","0,786","0,523",PE-SANTA CRUZ DA BAIXA VERDE,1,PE-SANTA CRUZ DA BAIXA VERDE,1606,261247, PE,SANTA CRUZ DA BAIXA VERDE,SANTA CRUZ DA BAIXA VERDE,-38.1516086,-7.8201573
3156,261250,SANTA CRUZ DO CAPIBARIBE,PE,"0,648","0,667","0,806","0,506",PE-SANTA CRUZ DO CAPIBARIBE,1,PE-SANTA CRUZ DO CAPIBARIBE,1607,261250, PE,SANTA CRUZ DO CAPIBARIBE,SANTA CRUZ DO CAPIBARIBE,-36.2064182,-7.9484331
5370,261255,SANTA FILOMENA,PE,"0,533","0,496","0,752","0,406",PE-SANTA FILOMENA,1,PE-SANTA FILOMENA,1608,261255, PE,SANTA FILOMENA,SANTA FILOMENA,-118.2757031,33.8289762
4395,261260,SANTA MARIA DA BOA VISTA,PE,"0,590","0,564","0,773","0,472",PE-SANTA MARIA DA BOA VISTA,1,PE-SANTA MARIA DA BOA VISTA,1609,261260, PE,SANTA MARIA DA BOA VISTA,SANTA MARIA DA BOA VISTA,-39.8270656,-8.7996918
5225,261270,SANTA MARIA DO CAMBUCÁ,PE,"0,548","0,571","0,735","0,393",PE-SANTA MARIA DO CAMBUCÁ,1,PE-SANTA MARIA DO CAMBUCÁ,1610,261270, PE,SANTA MARIA DO CAMBUCÁ,SANTA MARIA DO CAMBUCÁ,-35.8809269,-7.8333886
4309,261280,SANTA TEREZINHA,PE,"0,593","0,540","0,737","0,524",PE-SANTA TEREZINHA,1,PE-SANTA TEREZINHA,1611,261280, PE,SANTA TEREZINHA,SANTA TEREZINHA,-37.4796255,-7.3757187
5395,261290,SÃO BENEDITO DO SUL,PE,"0,530","0,499","0,736","0,406",PE-SÃO BENEDITO DO SUL,1,PE-SÃO BENEDITO DO SUL,1612,261290, PE,SÃO BENEDITO DO SUL,SÃO BENEDITO DO SUL,-35.9334053,-8.807351
4309,261300,SÃO BENTO DO UNA,PE,"0,593","0,593","0,789","0,446",PE-SÃO BENTO DO UNA,1,PE-SÃO BENTO DO UNA,1613,261300, PE,SÃO BENTO DO UNA,SÃO BENTO DO UNA,-36.4431999,-8.5236306
4372,261310,SÃO CAITANO,PE,"0,591","0,583","0,756","0,469",PE-SÃO CAITANO,1,PE-SÃO CAITANO,1614,261310, PE,SÃO CAITANO,SÃO CAITANO,-36.1378986,-8.3252919
4841,261320,SÃO JOÃO,PE,"0,570","0,565","0,768","0,426",PE-SÃO JOÃO,1,PE-SÃO JOÃO,1615,261320, PE,SÃO JOÃO,SÃO JOÃO,NA,NA
5345,261330,SÃO JOAQUIM DO MONTE,PE,"0,537","0,549","0,741","0,381",PE-SÃO JOAQUIM DO MONTE,1,PE-SÃO JOAQUIM DO MONTE,1616,261330, PE,SÃO JOAQUIM DO MONTE,SÃO JOAQUIM DO MONTE,-35.8110426,-8.4308222
3957,261340,SÃO JOSÉ DA COROA GRANDE,PE,"0,608","0,585","0,736","0,522",PE-SÃO JOSÉ DA COROA GRANDE,1,PE-SÃO JOSÉ DA COROA GRANDE,1617,261340, PE,SÃO JOSÉ DA COROA GRANDE,SÃO JOSÉ DA COROA GRANDE,-35.1502449,-8.8943011
3902,261350,SÃO JOSÉ DO BELMONTE,PE,"0,610","0,569","0,769","0,520",PE-SÃO JOSÉ DO BELMONTE,1,PE-SÃO JOSÉ DO BELMONTE,1618,261350, PE,SÃO JOSÉ DO BELMONTE,SÃO JOSÉ DO BELMONTE,-38.7601861,-7.8655007
3393,261360,SÃO JOSÉ DO EGITO,PE,"0,635","0,602","0,769","0,554",PE-SÃO JOSÉ DO EGITO,1,PE-SÃO JOSÉ DO EGITO,1619,261360, PE,SÃO JOSÉ DO EGITO,SÃO JOSÉ DO EGITO,-37.2746574,-7.4686612
3055,261370,SÃO LOURENÇO DA MATA,PE,"0,653","0,614","0,793","0,571",PE-SÃO LOURENÇO DA MATA,1,PE-SÃO LOURENÇO DA MATA,1620,261370, PE,SÃO LOURENÇO DA MATA,SÃO LOURENÇO DA MATA,-35.0209058,-8.005951
5209,261380,SÃO VICENTE FERRER,PE,"0,549","0,558","0,715","0,414",PE-SÃO VICENTE FERRER,1,PE-SÃO VICENTE FERRER,1621,261380, PE,SÃO VICENTE FERRER,SÃO VICENTE FERRER,-35.4864456,-7.5911718
2870,261390,SERRA TALHADA,PE,"0,661","0,632","0,800","0,571",PE-SERRA TALHADA,1,PE-SERRA TALHADA,1622,261390, PE,SERRA TALHADA,SERRA TALHADA,-38.2893787,-7.9821907
4255,261400,SERRITA,PE,"0,595","0,542","0,760","0,512",PE-SERRITA,1,PE-SERRITA,1623,261400, PE,SERRITA,SERRITA,-39.2968987,-7.9469346
3847,261410,SERTÂNIA,PE,"0,613","0,601","0,752","0,510",PE-SERTÂNIA,1,PE-SERTÂNIA,1624,261410, PE,SERTÂNIA,SERTÂNIA,-37.269356,-8.0751481
4215,261420,SIRINHAÉM,PE,"0,597","0,568","0,763","0,492",PE-SIRINHAÉM,1,PE-SIRINHAÉM,1625,261420, PE,SIRINHAÉM,SIRINHAÉM,-35.1186262,-8.5914352
4515,261440,SOLIDÃO,PE,"0,585","0,547","0,755","0,485",PE-SOLIDÃO,1,PE-SOLIDÃO,1627,261440, PE,SOLIDÃO,SOLIDÃO,-37.6528565,-7.6004534
3393,261450,SURUBIM,PE,"0,635","0,617","0,756","0,548",PE-SURUBIM,1,PE-SURUBIM,1628,261450, PE,SURUBIM,SURUBIM,-35.7630474,-7.8542829
4029,261460,TABIRA,PE,"0,605","0,570","0,770","0,504",PE-TABIRA,1,PE-TABIRA,1629,261460, PE,TABIRA,TABIRA,-37.5381606,-7.5846909
5146,261470,TACAIMBÓ,PE,"0,554","0,536","0,748","0,423",PE-TACAIMBÓ,1,PE-TACAIMBÓ,1630,261470, PE,TACAIMBÓ,TACAIMBÓ,-36.2916249,-8.3167461
4786,261480,TACARATU,PE,"0,573","0,521","0,711","0,507",PE-TACARATU,1,PE-TACARATU,1631,261480, PE,TACARATU,TACARATU,-38.1054495,-8.9338421
4309,261485,TAMANDARÉ,PE,"0,593","0,583","0,745","0,479",PE-TAMANDARÉ,1,PE-TAMANDARÉ,1632,261485, PE,TAMANDARÉ,TAMANDARÉ,-35.1041644,-8.7579594
